Finding_ID,Title,Description,Risk_Level,Category,CVSS_Score,Evidence,Mitigation,Status,Created_Date,Assigned_To
69120ed6bb4f4be5ac4c1e79,Unquoted Task Path: \Microsoft\Windows\ConsentUX\UnifiedConsent\UnifiedConsentSyncTask,Scheduled task '\Microsoft\Windows\ConsentUX\UnifiedConsent\UnifiedConsentSyncTask' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e7a,Unquoted Task Path: \Microsoft\Windows\ConsentUX\UnifiedConsent\UnifiedConsentSyncTask,Scheduled task '\Microsoft\Windows\ConsentUX\UnifiedConsent\UnifiedConsentSyncTask' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e7b,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Containers\CmCleanup,Scheduled task '\Microsoft\Windows\Containers\CmCleanup' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Containers\CmCleanup,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e7c,Unquoted Task Path: \Microsoft\Windows\Containers\CmCleanup,Scheduled task '\Microsoft\Windows\Containers\CmCleanup' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e7d,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Customer Experience Improvement Program\Consolidator,Scheduled task '\Microsoft\Windows\Customer Experience Improvement Program\Consolidator' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Customer Experience Improvement Program\Consolidator,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e7e,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Customer Experience Improvement Program\UsbCeip,Scheduled task '\Microsoft\Windows\Customer Experience Improvement Program\UsbCeip' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Customer Experience Improvement Program\UsbCeip,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e7f,Unquoted Task Path: \Microsoft\Windows\Customer Experience Improvement Program\UsbCeip,Scheduled task '\Microsoft\Windows\Customer Experience Improvement Program\UsbCeip' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e80,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e81,Unquoted Task Path: \Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e82,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e83,Unquoted Task Path: \Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e84,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Data Integrity Scan\Data Integrity Scan,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Data Integrity Scan\Data Integrity Scan,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e85,Unquoted Task Path: \Microsoft\Windows\Data Integrity Scan\Data Integrity Scan,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e86,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e87,Unquoted Task Path: \Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e88,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Defrag\ScheduledDefrag,Scheduled task '\Microsoft\Windows\Defrag\ScheduledDefrag' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Defrag\ScheduledDefrag,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e89,Unquoted Task Path: \Microsoft\Windows\Defrag\ScheduledDefrag,Scheduled task '\Microsoft\Windows\Defrag\ScheduledDefrag' has unquoted path in command,medium,scheduled_tasks,5.0,Command: %windir%\system32\defrag.exe -c -h -o -$,Add quotes to task command path: %windir%\system32\defrag.exe -c -h -o -$,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e8a,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Device Information\Device,Scheduled task '\Microsoft\Windows\Device Information\Device' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Device Information\Device,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e8b,Unquoted Task Path: \Microsoft\Windows\Device Information\Device,Scheduled task '\Microsoft\Windows\Device Information\Device' has unquoted path in command,medium,scheduled_tasks,5.0,Command: %windir%\system32\devicecensus.exe SystemCxt,Add quotes to task command path: %windir%\system32\devicecensus.exe SystemCxt,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e8c,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Device Information\Device,Scheduled task '\Microsoft\Windows\Device Information\Device' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Device Information\Device,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e8d,Unquoted Task Path: \Microsoft\Windows\Device Information\Device,Scheduled task '\Microsoft\Windows\Device Information\Device' has unquoted path in command,medium,scheduled_tasks,5.0,Command: %windir%\system32\devicecensus.exe SystemCxt,Add quotes to task command path: %windir%\system32\devicecensus.exe SystemCxt,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e8e,Unquoted Task Path: \Microsoft\Windows\Device Information\Device User,Scheduled task '\Microsoft\Windows\Device Information\Device User' has unquoted path in command,medium,scheduled_tasks,5.0,Command: %windir%\system32\devicecensus.exe UserCxt,Add quotes to task command path: %windir%\system32\devicecensus.exe UserCxt,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e8f,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Device Setup\Driver Recovery on Reboot,Scheduled task '\Microsoft\Windows\Device Setup\Driver Recovery on Reboot' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Device Setup\Driver Recovery on Reboot,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e90,Unquoted Task Path: \Microsoft\Windows\Device Setup\Driver Recovery on Reboot,Scheduled task '\Microsoft\Windows\Device Setup\Driver Recovery on Reboot' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e91,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e92,Unquoted Task Path: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e93,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e94,Unquoted Task Path: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e95,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e96,Unquoted Task Path: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e97,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e98,Unquoted Task Path: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e99,Unquoted Task Path: \Microsoft\Windows\Diagnosis\Scheduled,Scheduled task '\Microsoft\Windows\Diagnosis\Scheduled' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e9a,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Diagnosis\UnexpectedCodepath,Scheduled task '\Microsoft\Windows\Diagnosis\UnexpectedCodepath' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Diagnosis\UnexpectedCodepath,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e9b,Scheduled Task Running as SYSTEM: \Microsoft\Windows\DirectX\DirectXDatabaseUpdater,Scheduled task '\Microsoft\Windows\DirectX\DirectXDatabaseUpdater' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\DirectX\DirectXDatabaseUpdater,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e9c,Scheduled Task Running as SYSTEM: \Microsoft\Windows\DirectX\DirectXDatabaseUpdater,Scheduled task '\Microsoft\Windows\DirectX\DirectXDatabaseUpdater' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\DirectX\DirectXDatabaseUpdater,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e9d,Scheduled Task Running as SYSTEM: \Microsoft\Windows\DirectX\DXGIAdapterCache,Scheduled task '\Microsoft\Windows\DirectX\DXGIAdapterCache' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\DirectX\DXGIAdapterCache,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e9e,Scheduled Task Running as SYSTEM: \Microsoft\Windows\DirectX\DXGIAdapterCache,Scheduled task '\Microsoft\Windows\DirectX\DXGIAdapterCache' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\DirectX\DXGIAdapterCache,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1e9f,Scheduled Task Running as SYSTEM: \Microsoft\Windows\DirectX\DXGIAdapterCache,Scheduled task '\Microsoft\Windows\DirectX\DXGIAdapterCache' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\DirectX\DXGIAdapterCache,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1ea0,Unquoted Task Path: \Microsoft\Windows\DiskCleanup\SilentCleanup,Scheduled task '\Microsoft\Windows\DiskCleanup\SilentCleanup' has unquoted path in command,medium,scheduled_tasks,5.0,Command: %windir%\system32\cleanmgr.exe /autocleanstoragesense /d %systemdrive%,Add quotes to task command path: %windir%\system32\cleanmgr.exe /autocleanstoragesense /d %systemdrive%,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1ea1,Scheduled Task Running as SYSTEM: \Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticDataCollector,Scheduled task '\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticDataCollector' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticDataCollector,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1ea2,Unquoted Task Path: \Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticDataCollector,Scheduled task '\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticDataCollector' has unquoted path in command,medium,scheduled_tasks,5.0,"Command: %windir%\system32\rundll32.exe dfdts.dll,DfdGetDefaultPolicyAndSMART","Add quotes to task command path: %windir%\system32\rundll32.exe dfdts.dll,DfdGetDefaultPolicyAndSMART",open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1ea3,Scheduled Task Running as SYSTEM: \Microsoft\Windows\DiskFootprint\Diagnostics,Scheduled task '\Microsoft\Windows\DiskFootprint\Diagnostics' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\DiskFootprint\Diagnostics,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1ea4,Unquoted Task Path: \Microsoft\Windows\DiskFootprint\Diagnostics,Scheduled task '\Microsoft\Windows\DiskFootprint\Diagnostics' has unquoted path in command,medium,scheduled_tasks,5.0,Command: %windir%\system32\disksnapshot.exe -z,Add quotes to task command path: %windir%\system32\disksnapshot.exe -z,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1ea5,Scheduled Task Running as SYSTEM: \Microsoft\Windows\DiskFootprint\StorageSense,Scheduled task '\Microsoft\Windows\DiskFootprint\StorageSense' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\DiskFootprint\StorageSense,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
69120ed6bb4f4be5ac4c1ea6,Unquoted Task Path: \Microsoft\Windows\DiskFootprint\StorageSense,Scheduled task '\Microsoft\Windows\DiskFootprint\StorageSense' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:06,6912027fca1d6c3522110e11
